,600909.SS,511010.SS,000786.SZ,601166.SS,510330.SS,000002.SZ,000300.SS.I,600660.SS,000001.SS.I,000651.SZ,01988.HK,601229.SS,000333.SZ,601668.SS,000338.SZ,600016.SS,03968.HK,200869.SZ,399001.SZ.I,600031.SS,01157.HK,002839.SZ,000157.SZ,900905.SS,02039.HK,600690.SS
,华安证券,国债ETF,北新建材,兴业银行,华夏300,万科Ａ,沪深300,福耀玻璃,上证指数,格力电器,民生银行,上海银行,美的集团,中国建筑,潍柴动力,民生银行,招商银行,张裕Ｂ,深证成指,三一重工,中联重科,张家港行,中联重科,老凤祥Ｂ,中集集团,青岛海尔
2013-12-18,,,,,,,,,,,6.390124,,,,,,14.012161,,,,6.160648,,,,13.424984,
2013-12-19,,,,,,,,,,,6.390124,,,,,,14.182624,,,,6.008533,,,,13.406391000000001,
2013-12-20,,,,,,,,,,,6.345696,,,,,,13.790557,,,,6.033886,,,,13.276232,
2013-12-21,,,,,,,,,,,6.345696,,,,,,13.790557,,,,6.033886,,,,13.276232,
2013-12-22,,,,,,,,,,,6.345696,,,,,,13.790557,,,,6.033886,,,,13.276232,
2013-12-23,,,,,,,,,,,6.242030,,,,,,13.688278,,,,5.932476,,,,13.313419,
2013-12-24,,,,,,,,,,,6.308671,,,,,,13.909882,,,,6.135296,,,,13.313419,
2013-12-25,,,,,,,,,,,6.308671,,,,,,13.909882,,,,6.135296,,,,13.313419,
2013-12-26,,,,,,,,,,,6.308671,,,,,,13.909882,,,,6.135296,,,,13.313419,
2013-12-27,,,,,,,,,,,6.367909,,,,,,13.961021,,,,6.143746,,,,15.340182999999998,
2013-12-28,,,,,,,,,,,6.367909,,,,,,13.961021,,,,6.143746,,,,15.340182999999998,
2013-12-29,,,,,,,,,,,6.367909,,,,,,13.961021,,,,6.143746,,,,15.340182999999998,
2013-12-30,,,,,,,,,,,6.330884,,,,,,13.875791,,,,6.126845,,,,15.061271,
2013-12-31,,,,,,,,,,,6.375311,,,,,,14.080346,,,,6.118394,,,,15.340182999999998,
2014-01-01,,,,,,,,,,,6.375311,,,,,,14.080346,,,,6.118394,,,,15.340182999999998,
2014-01-02,,,,,,,,,,,6.338285,,,,,,13.858743,,,,6.016984,,,,17.29257,
2014-01-03,,,,,,,,,,,6.175388,,,,,,13.415535,,,,5.966279,,,,17.143816,
2014-01-04,,,,,,,,,,,6.175388,,,,,,13.415535,,,,5.966279,,,,17.143816,
2014-01-05,,,,,,,,,,,6.175388,,,,,,13.415535,,,,5.966279,,,,17.143816,
2014-01-06,,,,,,,,,,,6.108748,,,,,,13.176887,,,,5.924026,,,,16.641775,
2014-01-07,,,,,,,,,,,6.042108,,,,,,13.006420,,,,5.881771,,,,16.585993,
2014-01-08,,,,,,,,,,,6.079133,,,,,,13.023468,,,,5.940927,,,,17.1996,
2014-01-09,,,,,,,,,,,6.012492,,,,,,12.870050,,,,5.907123,,,,16.846312,
2014-01-10,,,,,,,,,,,5.990278,,,,,,12.767772,,,,5.873320,,,,16.678963,
2014-01-11,,,,,,,,,,,5.990278,,,,,,12.767772,,,,5.873320,,,,16.678963,
2014-01-12,,,,,,,,,,,5.990278,,,,,,12.767772,,,,5.873320,,,,16.678963,
2014-01-13,,,,,,,,,,,5.982867,,,,,,12.750726,,,,5.949378,,,,17.385542,
2014-01-14,,,,,,,,,,,5.975466,,,,,,12.665493,,,,5.873320,,,,17.181005,
2014-01-15,,,,,,,,,,,5.982867,,,,,,12.665493,,,,5.881771,,,,17.162411,
2014-01-16,,,,,,,,,,,5.982867,,,,,,12.546167,,,,5.831066,,,,17.143816,
2014-01-17,,,,,,,,,,,5.856996,,,,,,12.358658,,,,5.738107,,,,16.976469,
2014-01-18,,,,,,,,,,,5.856996,,,,,,12.358658,,,,5.738107,,,,16.976469,
2014-01-19,,,,,,,,,,,5.856996,,,,,,12.358658,,,,5.738107,,,,16.976469,
2014-01-20,,,,,,,,,,,5.716304,,,,,,12.120007,,,,5.509935,,,,17.069441,
2014-01-21,,,,,,,,,,,5.797757,,,,,,12.307518,,,,5.493033,,,,18.036337,
2014-01-22,,,,,,,,,,,5.790356,,,,,,12.512075,,,,5.459230,,,,17.96196,
2014-01-23,,,,,,,,,,,5.590433,,,,,,12.000682,,,,5.400074,,,,18.31525,
2014-01-24,,,,,,,,,,,5.538594,,,,,,11.710894,,,,5.484582,,,,17.868988,
2014-01-25,,,,,,,,,,,5.538594,,,,,,11.710894,,,,5.484582,,,,17.868988,
2014-01-26,,,,,,,,,,,5.538594,,,,,,11.710894,,,,5.484582,,,,17.868988,
2014-01-27,,,,,,,,,,,5.420125,,,,,,11.540428,,,,5.391623,,,,16.864904,
2014-01-28,,,,,,,,,,,5.575621,,,,,,11.608615,,,,5.273312,,,,17.088034,
2014-01-29,,,,,,,,,,,5.716304,,,,,,11.898404,,,,5.340919,,,,16.846312,
2014-01-30,,,,,,,,,,,5.664475,,,,,,11.693847,,,,5.340919,,,,16.753339999999998,
2014-01-31,,,,,,,,,,,5.664475,,,,,,11.693847,,,,5.340919,,,,16.753339999999998,
2014-02-01,,,,,,,,,,,5.664475,,,,,,11.693847,,,,5.340919,,,,16.753339999999998,
2014-02-02,,,,,,,,,,,5.664475,,,,,,11.693847,,,,5.340919,,,,16.753339999999998,
2014-02-03,,,,,,,,,,,5.664475,,,,,,11.693847,,,,5.340919,,,,16.753339999999998,
2014-02-04,,,,,,,,,,,5.516382,,,,,,11.369966,,,,5.053591,,,,16.214109,
2014-02-05,,,,,,,,,,,5.457151,,,,,,11.335873,,,,5.146550,,,,16.325674,
2014-02-06,,,,,,,,,,,5.457151,,,,,,11.387011,,,,5.146550,,,,15.916604999999999,
2014-02-07,,,,,,,,,,,5.590433,,,,,,11.608615,,,,5.138099,,,,16.437241,
2014-02-08,,,,,,,,,,,5.590433,,,,,,11.608615,,,,5.138099,,,,16.437241,
2014-02-09,,,,,,,,,,,5.590433,,,,,,11.608615,,,,5.138099,,,,16.437241,
2014-02-10,,,,,,,,,,,5.620048,,,,,,11.523384,,,,5.129648,,,,16.418644,
2014-02-11,,,,,,,,,,,5.797757,,,,,,11.949544,,,,5.129648,,,,16.362864000000002,
2014-02-12,,,,,,,,,,,5.879210,,,,,,12.239331,,,,5.121197,,,,16.734747,
2014-02-13,,,,,,,,,,,5.827372,,,,,,12.137053,,,,4.884574,,,,17.181005,
2014-02-14,,,,,,,,,,,5.871799,,,,,,12.256379,,,,4.901476,,,,17.645858999999998,
2014-02-15,,,,,,,,,,,5.871799,,,,,,12.256379,,,,4.901476,,,,17.645858999999998,
2014-02-16,,,,,,,,,,,5.871799,,,,,,12.256379,,,,4.901476,,,,17.645858999999998,
2014-02-17,,,,,,,,,,,5.916227,,,,,,12.563214,,,,4.893025,,,,17.125223000000002,
2014-02-18,,,,,,,,,,,5.849586,,,,,,12.460937,,,,4.800066,,,,17.162411,
2014-02-19,,,,,,,,,,,5.975466,,,,,,12.546167,,,,4.757812,,,,16.846312,
2014-02-20,,,,,,,,,,,5.908825,,,,,,12.273424,,,,4.791615,,,,16.474426,
2014-02-21,,,,,,,,,,,5.864398,,,,,,12.034775,,,,4.715558,,,,16.548803,
2014-02-22,,,,,,,,,,,5.864398,,,,,,12.034775,,,,4.715558,,,,16.548803,
2014-02-23,,,,,,,,,,,5.864398,,,,,,12.034775,,,,4.715558,,,,16.548803,
2014-02-24,,,,,,,,,,,5.701500,,,,,,11.881357,,,,4.605697,,,,16.585993,
2014-02-25,,,,,,,,,,,5.649663,,,,,,11.744985,,,,4.580345,,,,16.325674,
2014-02-26,,,,,,,,,,,5.694091,,,,,,11.540428,,,,4.571894,,,,16.214109,
2014-02-27,,,,,,,,,,,5.805158,,,,,,11.762033,,,,4.495837,,,,16.660368,
2014-02-28,,,,,,,,,,,5.716304,,,,,,11.608615,,,,4.893025,,,,17.608673,
2014-03-01,,,,,,,,,,,5.716304,,,,,,11.608615,,,,4.893025,,,,17.608673,
2014-03-02,,,,,,,,,,,5.716304,,,,,,11.608615,,,,4.893025,,,,17.608673,
2014-03-03,,,,,,,,,,,5.627450,,,,,,11.404058,,,,4.690206,,,,16.734747,
2014-03-04,,,,,,,,,,,5.649663,,,,,,11.369966,,,,4.631050,,,,17.10663,
2014-03-05,,,,,,,,,,,5.568220,,,,,,11.216548,,,,4.580345,,,,16.920689000000003,
2014-03-06,,,,,,,,,,,5.516382,,,,,,11.148361,,,,4.605697,,,,17.348352,
2014-03-07,,,,,,,,,,,5.568220,,,,,,11.131315,,,,4.631050,,,,17.125223000000002,
2014-03-08,,,,,,,,,,,5.568220,,,,,,11.131315,,,,4.631050,,,,17.125223000000002,
2014-03-09,,,,,,,,,,,5.568220,,,,,,11.131315,,,,4.631050,,,,17.125223000000002,
2014-03-10,,,,,,,,,,,5.412724,,,,,,10.977897,,,,4.538090,,,,16.697556,
2014-03-11,,,,,,,,,,,5.442339,,,,,,10.977897,,,,4.495837,,,,16.548803,
2014-03-12,,,,,,,,,,,5.420125,,,,,,10.790386,,,,4.385976,,,,15.786442000000001,
2014-03-13,,,,,,,,,,,5.360886,,,,,,10.756293,,,,4.259213,,,,16.195515,
2014-03-14,,,,,,,,,,,5.346083,,,,,,10.654015,,,,4.293016,,,,15.749255999999999,
2014-03-15,,,,,,,,,,,5.346083,,,,,,10.654015,,,,4.293016,,,,15.749255999999999,
2014-03-16,,,,,,,,,,,5.346083,,,,,,10.654015,,,,4.293016,,,,15.749255999999999,
2014-03-17,,,,,,,,,,,5.353485,,,,,,10.671062,,,,4.200058,,,,15.842227,
2014-03-18,,,,,,,,,,,5.427526,,,,,,10.654015,,,,4.276115,,,,16.344269,
2014-03-19,,,,,,,,,,,5.397912,,,,,,10.517644,,,,4.462033,,,,16.362864000000002,
2014-03-20,,,,,,,,,,,5.375699,,,,,,10.415366,,,,4.470484,,,,16.437241,
2014-03-21,,,,,,,,,,,5.553407,,,,,,10.739247,,,,4.673304,,,,16.214109,
2014-03-22,,,,,,,,,,,5.553407,,,,,,10.739247,,,,4.673304,,,,16.214109,
2014-03-23,,,,,,,,,,,5.553407,,,,,,10.739247,,,,4.673304,,,,16.214109,
2014-03-24,,,,,,,,,,,5.605236,,,,,,11.063129,,,,4.698657,,,,16.307079,
2014-03-25,,,,,,,,,,,5.538594,,,,,,11.148361,,,,4.690206,,,,16.53021,
2014-03-26,,,,,,,,,,,5.664475,,,,,,11.421104,,,,4.664853,,,,16.567398,
2014-03-27,,,,,,,,,,,5.723715,,,,,,11.642708,,,,4.529640,,,,16.585993,
2014-03-28,,,,,,,,,,,5.871799,,,,,,11.796126,,,,4.800066,,,,16.716151999999997,
2014-03-29,,,,,,,,,,,5.871799,,,,,,11.796126,,,,4.800066,,,,16.716151999999997,
2014-03-30,,,,,,,,,,,5.871799,,,,,,11.796126,,,,4.800066,,,,16.716151999999997,
2014-03-31,,,,,,,,,,,5.760731,,,,,,11.983637,,,,4.563443,,,,16.716151999999997,
2014-04-01,,,,,,,,,,,5.731116,,,,,,11.847263,,,,4.859222,,,,16.716151999999997,
2014-04-02,,,,,,,,,,,5.671877,,,,,,11.625662,,,,4.893025,,,,16.678963,
2014-04-03,,,,,,,,,,,5.753330,,,,,,11.796126,,,,5.146550,,,,16.028166,
2014-04-04,,,,,,,,,,,5.797757,,,,,,11.915451,,,,5.095845,,,,16.139732000000002,
2014-04-05,,,,,,,,,,,5.797757,,,,,,11.915451,,,,5.095845,,,,16.139732000000002,
2014-04-06,,,,,,,,,,,5.797757,,,,,,11.915451,,,,5.095845,,,,16.139732000000002,
2014-04-07,,,,,,,,,,,5.894013,,,,,,11.983637,,,,5.062041,,,,16.139732000000002,
2014-04-08,,,,,,,,,,,6.130962,,,,,,12.495029,,,,5.087394,,,,16.195515,
2014-04-09,,,,,,,,,,,6.130962,,,,,,12.563214,,,,5.028238,,,,16.083952,
2014-04-10,,,,,,,,,,,6.338285,,,,,,12.307518,,,,5.053591,,,,16.548803,
2014-04-11,,,,,,,,,,,6.471567,,,,,,12.137053,,,,4.943729,,,,16.102545000000003,
2014-04-12,,,,,,,,,,,6.471567,,,,,,12.137053,,,,4.943729,,,,16.102545000000003,
2014-04-13,,,,,,,,,,,6.471567,,,,,,12.137053,,,,4.943729,,,,16.102545000000003,
2014-04-14,,,,,,,,,,,6.434551,,,,,,12.154100,,,,4.985984,,,,15.898009,
2014-04-15,,,,,,,,,,,5.908825,,,,,,11.830218,,,,4.901476,,,,15.767848,
2014-04-16,,,,,,,,,,,5.908825,,,,,,11.762033,,,,4.893025,,,,15.619095000000002,
2014-04-17,,,,,,,,,,,5.968064,,,,,,11.949544,,,,4.867673,,,,15.63769,
2014-04-18,,,,,,,,,,,5.968064,,,,,,11.949544,,,,4.867673,,,,15.63769,
2014-04-19,,,,,,,,,,,5.968064,,,,,,11.949544,,,,4.867673,,,,15.63769,
2014-04-20,,,,,,,,,,,5.968064,,,,,,11.949544,,,,4.867673,,,,15.63769,
2014-04-21,,,,,,,,,,,5.968064,,,,,,11.949544,,,,4.867673,,,,15.63769,
2014-04-22,,,,,,,,,,29.5,5.886611,,,,,,11.830218,,,,4.656402,,,,15.50753,
2014-04-23,,,,,,,,,,30.29,5.790356,,,,,,11.676801,,,,4.614148,,,,15.581909,
2014-04-24,,,,,,,,,,29.85,5.827372,,,,,,11.864311,,,,4.546541,,,,15.488935000000001,
2014-04-25,,,,,,,,,,29.47,5.775543,,,,,,11.676801,,,,4.504287,,,,15.042678,
2014-04-26,,,,,,,,,,29.47,5.775543,,,,,,11.676801,,,,4.504287,,,,15.042678,
2014-04-27,,,,,,,,,,29.47,5.775543,,,,,,11.676801,,,,4.504287,,,,15.042678,
2014-04-28,,,,,,,,,,29.25,5.745928,,,,,,11.796126,,,,4.242312,,,,14.466257999999998,
2014-04-29,,,,,,,,,,30.47,5.827372,,,,,,11.813171,,,,4.369075,,,,14.261722,
2014-04-30,,,,,,,,,,30.11,5.775543,,,,,,11.796126,,,,4.369075,,,,14.187346,
2014-05-01,,,,,,,,,,30.11,5.775543,,,,,,11.796126,,,,4.369075,,,,14.187346,
2014-05-02,,,,,,,,,,30.11,5.694091,,,,,,11.608615,,,,4.394426,,,,14.261722,
2014-05-03,,,,,,,,,,30.11,5.694091,,,,,,11.608615,,,,4.394426,,,,14.261722,
2014-05-04,,,,,,,,,,30.11,5.694091,,,,,,11.608615,,,,4.394426,,,,14.261722,
2014-05-05,,,,,,,,,,30.06,5.664475,,,,,,11.472243,,,,4.402877,,,,14.131561999999999,
2014-05-06,,,,,,,,,,29.93,5.664475,,,,,,11.472243,,,,4.402877,,,,14.131561999999999,
2014-05-07,,,,,,,,,,29.26,5.612646,,,,,,11.472243,,,,4.335271,,,,13.982809,
2014-05-08,,,,,,,,,,29.21,5.605236,,,,,,11.523384,,,,4.360623,,,,13.350608,
2014-05-09,,,,,,,,,,29.51,5.575621,,,,,,11.404058,,,,4.284566,,,,13.108884,
2014-05-10,,,,,,,,,,29.51,5.575621,,,,,,11.404058,,,,4.284566,,,,13.108884,
2014-05-11,,,,,,,,,,29.51,5.575621,,,,,,11.404058,,,,4.284566,,,,13.108884,
2014-05-12,,,,,,,,,,29.71,5.649663,,,,,,11.506336,,,,4.326820,,,,13.610928,
2014-05-13,,,14.94,,,,,,,29.44,5.642262,,,,,,11.540428,,,,4.394426,,,,13.480767000000002,
2014-05-14,,,14.93,,,,,,,29.39,5.738518,,,,,,11.830218,,,,4.470484,,,,13.480767000000002,
2014-05-15,,,14.58,,,,,,,29.24,5.753330,,,,,,11.693847,,,,4.428229,,,,12.941537,
2014-05-16,,,14.52,,,7.7,,,,29.42,5.768143,,,,,,11.727940,,,,4.402877,,,,13.276232,
2014-05-17,,,14.52,,,7.7,,,,29.42,5.768143,,,,,,11.727940,,,,4.402877,,,,13.276232,
2014-05-18,,,14.52,,,7.7,,,,29.42,5.768143,,,,,,11.727940,,,,4.402877,,,,13.276232,
2014-05-19,,,14.4,,,7.69,,,,29.09,5.701500,,,,,,11.642708,,,,4.411328,,,,13.108884,
2014-05-20,,,14.35,,,7.74,,,,29.22,5.701500,,,,,,11.540428,,,,4.352173,,,,12.792783,
2014-05-21,,,14.63,,,7.74,,,,29.29,5.782946,,,,,,11.659754,,,,4.309918,,,,13.071696000000001,
2014-05-22,,,14.57,,,7.89,,,,29.24,5.856996,,,,,,11.864311,,,,4.352173,,,,13.573739000000002,
2014-05-23,,,14.69,,,8.15,,,,29.3,5.923637,,,,,,11.898404,,,,4.385976,,,,13.480767000000002,
2014-05-24,,,14.69,,,8.15,,,,29.3,5.923637,,,,,,11.898404,,,,4.385976,,,,13.480767000000002,
2014-05-25,,,14.69,,,8.15,,,,29.3,5.923637,,,,,,11.898404,,,,4.385976,,,,13.480767000000002,
2014-05-26,,,14.71,,,8.11,,,,29.88,5.982867,,,,,,11.949544,,,,4.377525,,,,13.722491,
2014-05-27,,,14.47,,,8.17,,,,29.87,5.886611,,,,,,11.744985,,,,4.369075,,,,13.610928,
2014-05-28,,,14.63,,,8.45,,,,30.85,5.916227,,,,,,11.949544,,,,4.360623,,,,13.406391000000001,
2014-05-29,,,14.44,,,8.54,,,,30.9,5.886611,,,,,,12.085915,,,,4.352173,,,,13.276232,
2014-05-30,,,14.45,,,8.55,,,,30.96,5.894013,,,,,,12.171146,,,,4.360623,,,,12.811378,
2014-05-31,,,14.45,,,8.55,,,,30.96,5.894013,,,,,,12.171146,,,,4.360623,,,,12.811378,
2014-06-01,,,14.45,,,8.55,,,,30.96,5.894013,,,,,,12.171146,,,,4.360623,,,,12.811378,
2014-06-02,,,14.45,,,8.55,,,,30.96,5.894013,,,,,,12.171146,,,,4.360623,,,,12.811378,
2014-06-03,,,14.4,,,8.4,,,,31.03,6.012492,,,,,,12.443890,,,,4.402877,,,,13.369202,
2014-06-04,,,14.13,,,8.2,,,,30.49,6.019893,,,,,,12.495029,,,,4.352173,,,,13.406391000000001,
2014-06-05,,,14.29,,,8.31,,,,31.12,6.005081,,,,,,12.512075,,,,4.343721,,,,13.424984,
2014-06-06,,,14.15,,,8.25,,,,29.45,6.042108,,,,,,12.512075,,,,4.394426,,,,13.462172,
2014-06-07,,,14.15,,,8.25,,,,29.45,6.042108,,,,,,12.512075,,,,4.394426,,,,13.462172,
2014-06-08,,,14.15,,,8.25,,,,29.45,6.042108,,,,,,12.512075,,,,4.394426,,,,13.462172,
2014-06-09,,,14.24,,,8.3,,,,29.12,5.975466,,,,,,12.563214,,,,4.512739,,,,13.592332,
2014-06-10,,,14.41,,,8.39,,,,29.41,6.005081,,,,,,12.699585,,,,4.588795,,,,13.610928,
2014-06-11,,,14.53,,,8.4,,,,29.45,6.042108,,,,,,12.682540,,,,4.529640,,,,13.908432999999999,
2014-06-12,,,13.89,,,8.41,,,,29.2,6.245278,,,,,,12.733678,,,,4.538090,,,,13.964216,
2014-06-13,,,13.97,,,8.43,,,,29.63,6.335527,,,,,,12.818911,,,,4.554992,,,,13.871244,
2014-06-14,,,13.97,,,8.43,,,,29.63,6.335527,,,,,,12.818911,,,,4.554992,,,,13.871244,
2014-06-15,,,13.97,,,8.43,,,,29.63,6.335527,,,,,,12.818911,,,,4.554992,,,,13.871244,
2014-06-16,,,14.23,,,8.26,,,,29.81,6.443826,,,,,,13.023468,,,,4.538090,,,,13.908432999999999,
2014-06-17,,,14.01,,,8.12,,,,29.5,6.371627,,,,,,12.972329,,,,4.453582,,,,13.908432999999999,
2014-06-18,,,13.74,,,8.1,,,,29.33,6.371627,,,,,,12.921189,,,,4.495837,,,,13.592332,
2014-06-19,,,13.48,,,7.99,,,,29.3,6.308452,,,,,,12.921189,,,,4.538090,,,,13.610928,
2014-06-20,,,13.52,,,8.13,,,,29.05,6.290403,,,,,,12.870050,,,,4.554992,,,,13.815460999999999,
2014-06-21,,,13.52,,,8.13,,,,29.05,6.290403,,,,,,12.870050,,,,4.554992,,,,13.815460999999999,
2014-06-22,,,13.52,,,8.13,,,,29.05,6.290403,,,,,,12.870050,,,,4.554992,,,,13.815460999999999,
2014-06-23,,,13.5,,,8.15,,,,28.85,6.236253,,,,,,12.801865,,,,4.487386,,,,13.406391000000001,
2014-06-24,,,13.53,,,8.09,,,,29.18,6.299428,,,,,,13.040515,,,,4.538090,,,,13.369202,
2014-06-25,,,13.47,,,8.13,,,,29.09,6.290403,,,,,,13.040515,,,,4.436681,,,,13.053102,
2014-06-26,,,13.61,,,8.26,,,,29.4,6.317478,,,,,,13.057561,,,,4.343721,,,,13.220448000000001,
2014-06-27,,,13.67,,,8.32,,,,29.36,6.299428,,,,,,12.989375,,,,4.107099,,,,13.09029,
2014-06-28,,,13.67,,,8.32,,,,29.36,6.299428,,,,,,12.989375,,,,4.107099,,,,13.09029,
2014-06-29,,,13.67,,,8.32,,,,29.36,6.299428,,,,,,12.989375,,,,4.107099,,,,13.09029,
2014-06-30,,,13.72,,,8.27,,,,29.45,6.335527,,,,,,13.023468,,,,4.056394,,,,13.889838000000001,
2014-07-01,,,13.69,,,8.1,,,,28.3,6.335527,,,,,,13.023468,,,,4.056394,,,,13.889838000000001,
2014-07-02,,,13.82,,,8.12,,,,28.02,6.416753,,,,,,13.279164,,,,4.126787,,,,14.670793,
2014-07-03,,,13.81,,,8.15,,,,28.1,6.434803,,,,,,13.261411,,,,4.179581,,,,15.012858999999999,
2014-07-04,,,13.72,,,8.47,,,,28.03,6.452852,,,,,,13.172647,,,,4.232376,,,,14.746808999999999,
2014-07-05,,,13.72,,,8.47,,,,28.03,6.452852,,,,,,13.172647,,,,4.232376,,,,14.746808999999999,
2014-07-06,,,13.72,,,8.47,,,,28.03,6.452852,,,,,,13.172647,,,,4.232376,,,,14.746808999999999,
2014-07-07,,,13.97,,,8.76,,,,27.6,6.461876,,,,,,13.172647,,,,4.276372,,,,14.898837,
2014-07-08,,,14.08,,,8.68,,,,27.99,6.507001,,,,,,13.190400,,,,4.214778,,,,14.955847,
2014-07-09,,,13.86,,,8.56,,,,27.44,6.407727,,,,,,13.012871,,,,4.109189,,,,14.784816000000001,
2014-07-10,,,14.2,,,8.69,,,,27.44,6.407727,,,,,,13.083883,,,,4.056394,,,,15.107876000000001,
2014-07-11,,,14.35,,,8.81,,,,27.68,6.398703,,,,,,13.101636,,,,4.029996,,,,14.993854999999998,
2014-07-12,,,14.35,,,8.81,,,,27.68,6.398703,,,,,,13.101636,,,,4.029996,,,,14.993854999999998,
2014-07-13,,,14.35,,,8.81,,,,27.68,6.398703,,,,,,13.101636,,,,4.029996,,,,14.993854999999998,
2014-07-14,,,15.19,,,8.88,,,,28.13,6.398703,,,,,,13.101636,,,,4.047595,,,,15.164887,
2014-07-15,,,15.51,,,8.86,,,,28.0,6.389677,,,,,,13.119388,,,,3.924407,,,,15.050865,
2014-07-16,,,15.65,,,8.7,,,,27.93,6.389677,,,,,,13.101636,,,,4.029996,,,,14.936845000000002,
2014-07-17,,,14.91,,,8.61,,,,28.07,6.425777,,,,,,13.190400,,,,4.065193,,,,15.050865,
2014-07-18,,,15.16,,,8.89,,,,28.64,6.398703,,,,,,13.119388,,,,4.065193,,,,15.012858999999999,
2014-07-19,,,15.16,,,8.89,,,,28.64,6.398703,,,,,,13.119388,,,,4.065193,,,,15.012858999999999,
2014-07-20,,,15.16,,,8.89,,,,28.64,6.398703,,,,,,13.119388,,,,4.065193,,,,15.012858999999999,
2014-07-21,,,15.03,,,8.94,,,,28.69,6.380652,,,,,,12.977365,,,,3.915608,,,,15.012858999999999,
2014-07-22,,,15.08,,,9.18,,,,28.77,6.479927,,,,,,13.314671,,,,3.994800,,,,15.088873000000001,
2014-07-23,,,15.1,,,9.39,,,,28.83,6.606277,,,,,,13.438941,,,,4.302769,,,,15.012858999999999,
2014-07-24,,,15.43,,,9.77,,,,29.5,6.669451,,,,,,13.651975,,,,4.346765,,,,15.164887,
2014-07-25,,,15.34,,,9.81,,,,29.68,6.759701,,,,,,13.793999,,,,4.320367,,,,15.088873000000001,
2014-07-26,,,15.34,,,9.81,,,,29.68,6.759701,,,,,,13.793999,,,,4.320367,,,,15.088873000000001,
2014-07-27,,,15.34,,,9.81,,,,29.68,6.759701,,,,,,13.793999,,,,4.320367,,,,15.088873000000001,
2014-07-28,,,15.38,,,9.85,,,,30.52,7.003376,,,,,,13.971527,,,,4.399559,,,,15.392930999999999,
2014-07-29,,,15.46,,,10.0,,,,30.11,7.210949,,,,,,13.882763,,,,4.320367,,,,16.058058,
2014-07-30,,,15.12,,,9.63,,,,30.0,7.192899,,,,,,13.918269,,,,4.337965,,,,16.438129,
2014-07-31,,,15.18,,,9.9,,,,30.24,7.283148,,,,,,14.042539,,,,4.311568,,,,16.210085,
2014-08-01,,,15.06,,,9.74,,,,30.24,7.256074,,,,,,13.793999,,,,4.214778,,,,16.191086,
2014-08-02,,,15.06,,,9.74,,,,30.24,7.256074,,,,,,13.793999,,,,4.214778,,,,16.191086,
2014-08-03,,,15.06,,,9.74,,,,30.24,7.256074,,,,,,13.793999,,,,4.214778,,,,16.191086,
2014-08-04,,,15.57,,,9.95,,,,30.75,7.256074,,,,,,13.918269,,,,4.258773,,,,16.172079,
2014-08-05,,,15.64,,,9.74,,,,30.53,7.247049,,,,,,13.882763,,,,4.302769,,,,16.685177,
2014-08-06,,,15.63,,,9.58,,,,29.98,7.165824,,,,,,13.811752,,,,4.443555,,,,16.913219,
2014-08-07,,,15.32,,,9.52,,,,29.54,7.048500,,,,,,13.563210,,,,4.373162,,,,16.552153,15.57
2014-08-08,,,15.4,,,9.44,,,,29.68,7.012400,,,,,,13.438941,,,,4.276372,,,,16.32411,15.45
2014-08-09,,,15.4,,,9.44,,,,29.68,7.012400,,,,,,13.438941,,,,4.276372,,,,16.32411,15.45
2014-08-10,,,15.4,,,9.44,,,,29.68,7.012400,,,,,,13.438941,,,,4.276372,,,,16.32411,15.45
